,min,overall_average,active_average,overall_average_last_year,active_average_last_year,non_zero,max_last_year,max,min_last_year,total_sum_last_year,total_sum_last_year_absolute,non_zero_last_year,total_sum,total_sum_absolute,k_value,var_names
tv_spend_in_cr_brand_hero_passion_adstock_5,0.5,0.5980368263065025,0.6540578699102181,0.5725940562300958,0.5725940562300958,21,0.6948949616693524,0.9783482820280079,0.505585115341022,6.87112867476115,16.8012709396041,12,19.73521526811458,78.17779284002263,4.681705066894248,tv_spend_in_cr_brand_hero_passion_adstock_5
tv_spend_in_cr_brand_hero_splendor_adstock_5,0.5,0.5259712058616005,0.928524896716409,0.5714208161194015,0.928524896716409,2,0.9952868225425296,0.9952868225425296,0.5,6.857049793432818,8.677572261512523,2,17.357049793432818,8.677572261512523,1.2081247313998165,tv_spend_in_cr_brand_hero_splendor_adstock_5
ooh_spends_in_cr_brand_hero_passion_adstock_5,0.5,0.5942700779452529,0.6152189841553091,0.5078975411275714,0.5078975411275714,27,0.5403541076126969,0.9725169236324646,0.5000906484465473,6.094770493530856,0.0433262874695717,12,19.610912572193346,1.8544191383609598,0.11416189091932352,ooh_spends_in_cr_brand_hero_passion_adstock_5
competition_print_spend_in_cr_bajaj_discover_adstock_5,0.5,0.5896877732563501,0.6233206882274814,0.503854417436812,0.503854417436812,24,0.5197104395828924,0.9787169808124173,0.500044202660017,6.046253009241744,0.1982919610945014,12,19.459696517459555,16.72489121830029,1.0714866124366427,competition_print_spend_in_cr_bajaj_discover_adstock_5
competition_print_spend_in_cr_bajaj_platina_adstock_5,0.5,0.569167640967642,0.5760844050644063,0.6380919543217624,0.6380919543217624,30,0.9877784806127895,0.9877784806127895,0.5000042643017674,7.657103451861148,24.312539122528673,12,18.782532151932188,30.501184516105102,2.351325214323438,competition_print_spend_in_cr_bajaj_platina_adstock_5
competition_print_spend_in_cr_honda_dream_adstock_5,0.5073392585521287,0.6479456035480443,0.6479456035480443,0.5394339351804783,0.5394339351804783,33,0.6020907421189147,0.928427478030354,0.5073392585521287,6.4732072221657395,6.549165786864103,12,21.382204917085463,78.79924207301923,3.436302958588066,competition_print_spend_in_cr_honda_dream_adstock_5
competition_print_spend_in_cr_honda_livo_adstock_5,0.5,0.6534603773368028,0.6582560141285779,0.5386171902469155,0.5386171902469155,32,0.6530005299621311,0.9449759183266341,0.5017238449910776,6.4634062829629855,5.844882434319352,12,21.564192452114494,72.83896784552404,3.0956537497350336,competition_print_spend_in_cr_honda_livo_adstock_5
competition_print_spend_in_cr_suzuki_hayate_adstock_5,,,-inf,,-inf,0,,,,0.0,0.0,0,0.0,0.0,0.0,competition_print_spend_in_cr_suzuki_hayate_adstock_5
competition_print_spend_in_cr_tvs_radeon_adstock_5,0.5,0.5824712596650402,0.6814367712630885,0.7005475816847312,0.7005475816847312,15,0.779057757169986,0.779057757169986,0.6278940163044275,8.406570980216774,33.27044191940473,12,19.221551568946328,37.42336555302589,1.7978753606888955,competition_print_spend_in_cr_tvs_radeon_adstock_5
competition_print_spend_in_cr_tvs_radeon_adstock_5,0.5,0.5824712596650402,0.6814367712630885,0.7005475816847312,0.7005475816847312,15,0.779057757169986,0.779057757169986,0.6278940163044275,8.406570980216774,33.27044191940473,12,19.221551568946328,37.42336555302589,1.7978753606888955,competition_print_spend_in_cr_tvs_radeon_adstock_5
competition_print_spend_in_cr_tvs_star_adstock_5,0.5169176309181275,0.718626120880725,0.718626120880725,0.7313690997411787,0.7313690997411787,33,0.9106848304432169,0.9426079344940672,0.5859940959686343,8.776429196894144,9.320921627820109,12,23.714661989063924,24.21722300140387,0.8537990206652378,competition_print_spend_in_cr_tvs_star_adstock_5
competition_print_spend_in_cr_tvs_star_adstock_5,0.5169176309181275,0.718626120880725,0.718626120880725,0.7313690997411787,0.7313690997411787,33,0.9106848304432169,0.9426079344940672,0.5859940959686343,8.776429196894144,9.320921627820109,12,23.714661989063924,24.21722300140387,0.8537990206652378,competition_print_spend_in_cr_tvs_star_adstock_5
competition_print_spend_in_cr_tvs_victor_adstock_5,0.5,0.7857755450825838,0.8042126770233957,0.7260138538692545,0.7260138538692545,31,0.8760296140575984,0.9862396801297645,0.5915497709658404,8.712166246431055,3.8125554619554713,12,25.930592987725266,15.380434929298607,0.5545527083580524,competition_print_spend_in_cr_tvs_victor_adstock_5
competition_print_spend_in_cr_tvs_victor_adstock_5,0.5,0.7857755450825838,0.8042126770233957,0.7260138538692545,0.7260138538692545,31,0.8760296140575984,0.9862396801297645,0.5915497709658404,8.712166246431055,3.8125554619554713,12,25.930592987725266,15.380434929298607,0.5545527083580524,competition_print_spend_in_cr_tvs_victor_adstock_5
competition_print_spend_in_cr_yamaha_saluto_adstock_5,0.5,0.5451358846555457,0.7482473656055019,0.6241236828027508,0.7482473656055015,6,0.9932199131500418,0.9932199131500418,0.5,7.489484193633009,0.0011699132310476349,6,17.98948419363301,0.0011699132310476349,0.00011999320923535604,competition_print_spend_in_cr_yamaha_saluto_adstock_5
competition_tv_grp_bajaj_discover_adstock_5,0.5,0.5831691602526758,0.619329664710361,0.5022072091803674,0.5022072091803674,23,0.511288930556261,0.9418443565297818,0.5000253077532711,6.026486510164409,30.18782164923921,12,19.244582288338304,4255.446173772876,284.9103529214985,competition_tv_grp_bajaj_discover_adstock_5
competition_tv_grp_bajaj_platina_adstock_5,0.5,0.6742421478371694,0.6982755475388479,0.7208317289764592,0.7208317289764592,29,0.8620717556277342,0.8620717556277342,0.5610607984678426,8.64998074771751,6065.872142487205,12,22.24999087862659,13187.444018486769,507.0144220610187,competition_tv_grp_bajaj_platina_adstock_5
competition_tv_grp_tvs_radeon_adstock_5,0.5,0.6021896376991327,0.7594044649285677,0.7545340038363139,0.7545340038363139,13,0.9499112078545648,0.9499112078545648,0.5706427365363104,9.054408046035766,2748.175181878795,12,19.87225804407138,3010.615181878795,174.74466691590587,competition_tv_grp_tvs_radeon_adstock_5
competition_tv_grp_tvs_star_adstock_5,0.5050512732690923,0.6547635795063574,0.6547635795063574,0.6170267235051284,0.6170267235051284,33,0.8908399405502773,0.933649052309466,0.5050512732690923,7.404320682061541,767.3723397263777,12,21.607198123709797,2766.166267327178,116.60266921378894,competition_tv_grp_tvs_star_adstock_5
competition_tv_grp_tvs_victor_adstock_5,0.5,0.6047640540208339,0.6080379307089849,0.501205248675785,0.501205248675785,32,0.506164679941634,0.9473828805631411,0.500013818456011,6.01446298410942,8.715344236326034,12,19.957213782687518,2644.50368324604,150.64512160617699,competition_tv_grp_tvs_victor_adstock_5
competition_tv_spend_in_cr_bajaj_discover_adstock_5,0.5,0.5796728244545185,0.6143131829130049,0.5017303675420569,0.5017303675420569,23,0.5088503644868565,0.9451245678827725,0.5000198396268186,6.0207644105046825,0.29703645736479745,12,19.12920320699911,51.90896604376502,3.5760724170857263,competition_tv_spend_in_cr_bajaj_discover_adstock_5
competition_tv_spend_in_cr_bajaj_platina_adstock_5,0.5,0.6552366489996757,0.6766486005858379,0.7520814684683921,0.7520814684683921,29,0.9535030549935705,0.9535030549935705,0.6021964561612774,9.024977621620705,76.02916448132638,12,21.6228094169893,122.32890184913923,5.1514573753368245,competition_tv_spend_in_cr_bajaj_platina_adstock_5
competition_tv_spend_in_cr_tvs_radeon_adstock_5,0.5,0.6133218718593891,0.7876632131815261,0.7805472351952684,0.7805472351952684,13,0.9457243094723354,0.9457243094723354,0.6375446476382248,9.36656682234322,33.754791072274166,12,20.23962177135984,37.66888607227416,2.029875186145282,competition_tv_spend_in_cr_tvs_radeon_adstock_5
competition_tv_spend_in_cr_tvs_star_adstock_5,0.5065184474652006,0.6347495621036124,0.6347495621036124,0.5982263782831088,0.5982263782831088,33,0.7550079714721477,0.9770550623362529,0.5065184474652006,7.178716539397305,8.30733959659395,12,20.94673554941921,35.76031334651439,1.6833265253369292,competition_tv_spend_in_cr_tvs_star_adstock_5
competition_tv_spend_in_cr_tvs_victor_adstock_5,0.5000054341268084,0.6027241387805484,0.6027241387805484,0.5015589265843081,0.5015589265843081,33,0.5079523651497159,0.9650403456548156,0.5000202831424744,6.018707119011697,0.17394580869655168,12,19.889896579758098,40.19638270297727,2.3244909554145137,competition_tv_spend_in_cr_tvs_victor_adstock_5
ooh_spends_in_cr_competitor_honda_dream_adstock_5,0.5019529040126681,0.6255238007609012,0.6255238007609012,0.6440933784677557,0.6440933784677557,33,0.7157381667828715,0.9702610353449678,0.5425806646007153,7.729120541613068,0.27983931037829424,12,20.64228542510974,0.7796605417849647,0.038662576156985665,ooh_spends_in_cr_competitor_honda_dream_adstock_5
ooh_spends_in_cr_competitor_honda_livo_adstock_5,0.5004908151544614,0.5789475342234122,0.5789475342234122,0.5042359073024832,0.5042359073024832,33,0.5137106505318985,0.9850838089697348,0.5004908151544614,6.0508308876297985,0.17598457295071904,12,19.105268629372603,12.32885794605136,0.8654567732885953,ooh_spends_in_cr_competitor_honda_livo_adstock_5
ooh_spends_in_cr_competitor_bajaj_platina_adstock_5,0.5,0.5578133398326537,0.7384800268096963,0.6589866845397975,0.7384800268096963,8,0.9834454093807692,0.9834454093807692,0.5,7.90784021447757,0.8261127024799164,8,18.40784021447757,0.8261127024799164,0.07086384880473051,ooh_spends_in_cr_competitor_bajaj_platina_adstock_5
ooh_spends_in_cr_competitor_tvs_radeon_adstock_5,0.5,0.617860447147218,0.9321549728731328,0.8241162296548495,0.9321549728731328,9,0.9999999352789717,0.9999999352789717,0.5,9.889394755858195,3.247670686093284,9,20.389394755858195,3.247670686093284,0.24936882451600018,ooh_spends_in_cr_competitor_tvs_radeon_adstock_5
ooh_spends_in_cr_competitor_tvs_radeon_adstock_5,0.5,0.617860447147218,0.9321549728731328,0.8241162296548495,0.9321549728731328,9,0.9999999352789717,0.9999999352789717,0.5,9.889394755858195,3.247670686093284,9,20.389394755858195,3.247670686093284,0.24936882451600018,ooh_spends_in_cr_competitor_tvs_radeon_adstock_5
ooh_spends_in_cr_competitor_tvs_star_adstock_5,0.6697778534105081,0.9438925201038249,0.9438925201038249,0.9462158956401833,0.9462158956401833,33,0.9999947832769084,0.9999999022301809,0.8047408242790354,11.354590747682199,1.234327552512632,12,31.148453163426222,3.96708893502098,0.15111739076671707,ooh_spends_in_cr_competitor_tvs_star_adstock_5
ooh_spends_in_cr_competitor_tvs_star_adstock_5,0.6697778534105081,0.9438925201038249,0.9438925201038249,0.9462158956401833,0.9462158956401833,33,0.9999947832769084,0.9999999022301809,0.8047408242790354,11.354590747682199,1.234327552512632,12,31.148453163426222,3.96708893502098,0.15111739076671707,ooh_spends_in_cr_competitor_tvs_star_adstock_5
ooh_spends_in_cr_competitor_tvs_victor_adstock_5,0.5168599635991526,0.7185783726832565,0.7185783726832565,0.6347933410953451,0.6347933410953451,33,0.9222997567700731,0.9994466379030738,0.5168599635991526,7.617520093144142,1.0556089017654464,12,23.713086298547466,7.312019725481437,0.36804018892079987,ooh_spends_in_cr_competitor_tvs_victor_adstock_5
ooh_spends_in_cr_competitor_tvs_victor_adstock_5,0.5168599635991526,0.7185783726832565,0.7185783726832565,0.6347933410953451,0.6347933410953451,33,0.9222997567700731,0.9994466379030738,0.5168599635991526,7.617520093144142,1.0556089017654464,12,23.713086298547466,7.312019725481437,0.36804018892079987,ooh_spends_in_cr_competitor_tvs_victor_adstock_5
competition_sales_tvs_victor_adstock_5,0.5350068153425893,0.7045750374149374,0.7045750374149374,0.6295669114047336,0.6295669114047336,33,0.6768978684386469,0.8501318091929968,0.5835690961480281,7.554802936856804,129324.42212927403,12,23.250976234692935,603104.1517060142,20277.10085070899,competition_sales_tvs_victor_adstock_5
competition_sales_tvs_star_adstock_5,0.6022487718074369,0.7170664941739676,0.7170664941739676,0.6602977137286161,0.6602977137286161,33,0.7086242480030148,0.8115851746476781,0.6022487718074369,7.923572564743393,515480.32160786766,12,23.66319430774093,2011226.9374371201,64419.837727875834,competition_sales_tvs_star_adstock_5
competition_sales_tvs_radeon_adstock_5,0.5,0.6389671783277062,0.7697598167537827,0.821470980247735,0.821470980247735,17,0.8817495179202632,0.8817495179202632,0.7597431351649099,9.85765176297282,477593.65875980194,12,21.085916884814306,556669.3490021448,25715.286786053985,competition_sales_tvs_radeon_adstock_5
print_spend_in_cr_brand_hero_passion_adstock_6,0.5151990269686626,0.6513763382572715,0.6513763382572715,0.5621239522888669,0.5621239522888669,33,0.6400666541719678,0.9234823950498524,0.5214021478029722,6.7454874274664025,7.681465950241353,12,21.49541916248996,59.52167374436803,2.5464942672793343,print_spend_in_cr_brand_hero_passion_adstock_6
print_spend_in_cr_brand_hero_splendor_adstock_6,0.5217590490742916,0.6723134018657283,0.6723134018657283,0.6814986673530745,0.6814986673530745,33,0.8408979108432143,0.930861712416004,0.5217590490742916,8.177984008236894,38.580140619096504,12,22.186342261569035,103.06748704630058,3.981129855651424,print_spend_in_cr_brand_hero_splendor_adstock_6
tv_grp_brand_hero_passion_adstock_6,0.5,0.6212272598873354,0.6904999798229555,0.6787895901377773,0.6787895901377773,21,0.9158688727734826,0.9275285615857971,0.5220859902115411,8.145475081653327,3230.759534010151,12,20.500499576282067,5970.7169354828175,304.2237287778239,tv_grp_brand_hero_passion_adstock_6
tv_grp_brand_hero_splendor_adstock_6,0.5,0.529130392178802,0.9806514709502334,0.5801085784917055,0.980651470950233,2,0.9870973027465665,0.9870973027465665,0.5,6.961302941900466,449.4002348161173,2,17.461302941900467,449.4002348161173,56.39497855425863,tv_grp_brand_hero_splendor_adstock_6
tv_spend_in_cr_brand_hero_passion_adstock_6,0.5,0.6052467924043562,0.6653878166354168,0.5809830726616416,0.5809830726616416,21,0.6951597773600654,0.9750856114484866,0.5099079973155913,6.971796871939699,20.377354395251608,12,19.973144149343753,89.7650077660359,5.097943834329837,tv_spend_in_cr_brand_hero_passion_adstock_6
tv_spend_in_cr_brand_hero_splendor_adstock_6,0.5,0.5258605849081026,0.9266996509836929,0.5711166084972822,0.9266996509836933,2,0.9953353611672977,0.9953353611672977,0.5,6.853399301967387,8.800718326250024,2,17.353399301967386,8.800718326250024,1.228743665768748,tv_spend_in_cr_brand_hero_splendor_adstock_6
ooh_spends_in_cr_brand_hero_passion_adstock_6,0.5,0.6031967925292904,0.6261294130913548,0.5128657599104433,0.5128657599104433,27,0.5572211899197145,0.9649793362167991,0.5003566232850248,6.154389118925319,0.07598457789019458,12,19.90549415346658,2.1333504448889586,0.12277346927478164,ooh_spends_in_cr_brand_hero_passion_adstock_6
competition_print_spend_in_cr_bajaj_discover_adstock_6,0.5,0.5964683572491583,0.6326439912175926,0.5081203912833347,0.5081203912833347,24,0.5361641174436846,0.9753701585754088,0.50022479307433,6.097444695400017,0.45580802143959687,12,19.683455789222222,19.24117060799048,1.1683900512019112,competition_print_spend_in_cr_bajaj_discover_adstock_6
competition_print_spend_in_cr_bajaj_platina_adstock_6,0.5,0.5756092430156281,0.5831701673171908,0.6506975365850708,0.6506975365850708,30,0.9846884161768166,0.9846884161768166,0.5000257446125711,7.808370439020849,27.19246024666415,12,18.995105019515726,34.3075266391931,2.4804215682970594,competition_print_spend_in_cr_bajaj_platina_adstock_6
competition_print_spend_in_cr_honda_dream_adstock_6,0.5107309822948107,0.6541627808674342,0.6541627808674342,0.5492875861602998,0.5492875861602998,33,0.6342465636389426,0.9231375786403746,0.5107309822948107,6.591451033923597,9.115967187173284,12,21.587371768625328,90.41325481467851,3.815088112188498,competition_print_spend_in_cr_honda_dream_adstock_6
competition_print_spend_in_cr_honda_livo_adstock_6,0.5,0.6585629183617722,0.6635180095605775,0.543013989733144,0.543013989733144,32,0.651881706321073,0.9392556112314492,0.5025800718939641,6.516167876797727,7.286968465321303,12,21.73257630593848,83.77637616459238,3.4679912116544527,competition_print_spend_in_cr_honda_livo_adstock_6
competition_print_spend_in_cr_suzuki_hayate_adstock_6,,,-inf,,-inf,0,,,,0.0,0.0,0,0.0,0.0,0.0,competition_print_spend_in_cr_suzuki_hayate_adstock_6
competition_print_spend_in_cr_tvs_radeon_adstock_6,0.5,0.5743546050962048,0.6635801312116506,0.6823051468511756,0.6823051468511756,15,0.7485088649906493,0.7485088649906493,0.6254871501562507,8.187661762214107,37.72759828215704,12,18.95370196817476,42.13297715860944,2.0216753112680066,competition_print_spend_in_cr_tvs_radeon_adstock_6
competition_print_spend_in_cr_tvs_radeon_adstock_6,0.5,0.5743546050962048,0.6635801312116506,0.6823051468511756,0.6823051468511756,15,0.7485088649906493,0.7485088649906493,0.6254871501562507,8.187661762214107,37.72759828215704,12,18.95370196817476,42.13297715860944,2.0216753112680066,competition_print_spend_in_cr_tvs_radeon_adstock_6
competition_print_spend_in_cr_tvs_star_adstock_6,0.5137060927190543,0.7068569759668019,0.7068569759668019,0.7203458037231564,0.7203458037231564,33,0.8818381099341449,0.9116409618400014,0.5931962715828683,8.644149644677876,10.660622105777877,12,23.32628020690446,27.507083246398903,0.9486305158211641,competition_print_spend_in_cr_tvs_star_adstock_6
competition_print_spend_in_cr_tvs_star_adstock_6,0.5137060927190543,0.7068569759668019,0.7068569759668019,0.7203458037231564,0.7203458037231564,33,0.8818381099341449,0.9116409618400014,0.5931962715828683,8.644149644677876,10.660622105777877,12,23.32628020690446,27.507083246398903,0.9486305158211641,competition_print_spend_in_cr_tvs_star_adstock_6
competition_print_spend_in_cr_tvs_victor_adstock_6,0.5,0.7734350974309734,0.7910760714587781,0.7172466554671059,0.7172466554671059,31,0.8464740358469101,0.9748541548820823,0.6051290398595935,8.60695986560527,4.474892094815035,12,25.52335821522212,17.579224763432094,0.6213572546901232,competition_print_spend_in_cr_tvs_victor_adstock_6
competition_print_spend_in_cr_tvs_victor_adstock_6,0.5,0.7734350974309734,0.7910760714587781,0.7172466554671059,0.7172466554671059,31,0.8464740358469101,0.9748541548820823,0.6051290398595935,8.60695986560527,4.474892094815035,12,25.52335821522212,17.579224763432094,0.6213572546901232,competition_print_spend_in_cr_tvs_victor_adstock_6
competition_print_spend_in_cr_yamaha_saluto_adstock_6,0.5,0.5453693866085249,0.7495316263468865,0.6247658131734433,0.7495316263468865,6,0.9931831775245555,0.9931831775245555,0.5,7.497189758081319,0.0012184173319519905,6,17.99718975808132,0.0012184173319519905,0.00012454908150450568,competition_print_spend_in_cr_yamaha_saluto_adstock_6
competition_tv_grp_bajaj_discover_adstock_6,0.5,0.5887989189791666,0.6274071446222824,0.5050676422672463,0.5050676422672463,23,0.5225808783588731,0.9419420838981611,0.5001402110963556,6.060811707206956,76.20324665953635,12,19.430364326312496,4895.809046176262,313.1698332668769,competition_tv_grp_bajaj_discover_adstock_6
competition_tv_grp_bajaj_platina_adstock_6,0.5,0.6790174092809566,0.7037094657335022,0.7263598981253524,0.7263598981253524,29,0.855084042996957,0.855084042996957,0.5822211437547724,8.71631877750423,6906.769298537818,12,22.407574506271565,15045.997513350601,566.0128792985624,competition_tv_grp_bajaj_platina_adstock_6
competition_tv_grp_tvs_radeon_adstock_6,0.5,0.6065881567917255,0.7705699364713033,0.7682037662172801,0.7682037662172801,13,0.9410755978660467,0.9410755978660467,0.5854101011661506,9.218445194607362,3115.172048899157,12,20.017409174126943,3377.6120488991564,190.1970999411554,competition_tv_grp_tvs_radeon_adstock_6
competition_tv_grp_tvs_star_adstock_6,0.5085287157353824,0.662844653759404,0.662844653759404,0.6251023335320317,0.6251023335320317,33,0.8801331772184408,0.9239391061827551,0.5085287157353824,7.501228002384381,884.0692007142501,12,21.873873574060333,3173.236866497764,128.40569993365384,competition_tv_grp_tvs_star_adstock_6
competition_tv_grp_tvs_victor_adstock_6,0.5,0.6116075533821173,0.6150952894253084,0.5028693515786004,0.5028693515786004,32,0.5127885112741066,0.9426281711144684,0.5000793708005528,6.034432218943204,22.776677962838523,12,20.18304926160987,3042.5322338643796,165.355429517444,competition_tv_grp_tvs_victor_adstock_6
competition_tv_spend_in_cr_bajaj_discover_adstock_6,0.5,0.5856341368083843,0.6228663702033339,0.5041456476242481,0.5041456476242481,23,0.5184746666266862,0.9432755504873828,0.5001146886404132,6.049747771490977,0.7794078879080212,12,19.32592651467668,59.7207515320582,3.9159147394689313,competition_tv_spend_in_cr_bajaj_discover_adstock_6
competition_tv_spend_in_cr_bajaj_platina_adstock_6,0.5,0.6609444517658285,0.6831436864921497,0.7602233805514805,0.7602233805514805,29,0.9462890456470984,0.9462890456470984,0.6353017223415518,9.122680566617767,85.7491682925289,12,21.81116690827234,138.69680783640473,5.674676115618484,competition_tv_spend_in_cr_bajaj_platina_adstock_6
competition_tv_spend_in_cr_tvs_radeon_adstock_6,0.5,0.6171472067822851,0.7973736787550313,0.7927771197254324,0.7927771197254324,13,0.9369232850987057,0.9369232850987057,0.662185610655284,9.51332543670519,38.49315021865277,12,20.365857823815407,42.407245218652776,2.2307586645787962,competition_tv_spend_in_cr_tvs_radeon_adstock_6
competition_tv_spend_in_cr_tvs_star_adstock_6,0.5103486306952073,0.642568878599059,0.642568878599059,0.6035736194857765,0.6035736194857765,33,0.7498514819280878,0.9717505484104948,0.5117439128883065,7.242883433829318,9.572362499965354,12,21.204772993768945,41.06411531139774,1.846297020454153,competition_tv_spend_in_cr_tvs_star_adstock_6
competition_tv_spend_in_cr_tvs_victor_adstock_6,0.5000070870203459,0.6106387344759383,0.6106387344759383,0.5036066227654595,0.5036066227654595,33,0.5160546971376313,0.9563656331374278,0.5001029238505978,6.043279473185514,0.4380190038354911,12,20.151078237705963,46.24608726826015,2.529747203151507,competition_tv_spend_in_cr_tvs_victor_adstock_6
ooh_spends_in_cr_competitor_honda_dream_adstock_6,0.5052292478347589,0.6337448516861989,0.6337448516861989,0.6490732897439666,0.6490732897439666,33,0.7201682968988464,0.9667883731621019,0.5409553312615395,7.788879476927599,0.3149069662920221,12,20.913580105644563,0.8891951115853401,0.04195395826876989,ooh_spends_in_cr_competitor_honda_dream_adstock_6
ooh_spends_in_cr_competitor_honda_livo_adstock_6,0.5007399252226845,0.5867048203253841,0.5867048203253841,0.5047743219261739,0.5047743219261739,33,0.5129820946539675,0.9803924276307343,0.5007399252226845,6.057291863114086,0.21282336466291402,12,19.361259070737674,14.176560442498012,0.9285989410668306,ooh_spends_in_cr_competitor_honda_livo_adstock_6
ooh_spends_in_cr_competitor_bajaj_platina_adstock_6,0.5,0.5591692993217452,0.7440733597021989,0.662715573134799,0.7440733597021985,8,0.9818926265442558,0.9818926265442558,0.5,7.952586877617588,0.89490231675626,8,18.45258687761759,0.89490231675626,0.07550102805612759,ooh_spends_in_cr_competitor_bajaj_platina_adstock_6
ooh_spends_in_cr_competitor_tvs_radeon_adstock_6,0.5,0.6173661234204798,0.9303424525417595,0.8227568394063196,0.9303424525417595,9,0.9999995810037777,0.9999995810037777,0.5,9.873082072875835,3.61515786340669,9,20.373082072875835,3.61515786340669,0.2695242691315153,ooh_spends_in_cr_competitor_tvs_radeon_adstock_6
ooh_spends_in_cr_competitor_tvs_radeon_adstock_6,0.5,0.6173661234204798,0.9303424525417595,0.8227568394063196,0.9303424525417595,9,0.9999995810037777,0.9999995810037777,0.5,9.873082072875835,3.61515786340669,9,20.373082072875835,3.61515786340669,0.2695242691315153,ooh_spends_in_cr_competitor_tvs_radeon_adstock_6
ooh_spends_in_cr_competitor_tvs_star_adstock_6,0.725861267029677,0.9479562728476493,0.9479562728476493,0.9494913225077947,0.9494913225077947,33,0.9999667522591174,0.9999992950472099,0.823945615781247,11.393895870093536,1.414592550629098,12,31.282557003972425,4.527180318015463,0.16659963886831772,ooh_spends_in_cr_competitor_tvs_star_adstock_6
ooh_spends_in_cr_competitor_tvs_star_adstock_6,0.725861267029677,0.9479562728476493,0.9479562728476493,0.9494913225077947,0.9494913225077947,33,0.9999667522591174,0.9999992950472099,0.823945615781247,11.393895870093536,1.414592550629098,12,31.282557003972425,4.527180318015463,0.16659963886831772,ooh_spends_in_cr_competitor_tvs_star_adstock_6
ooh_spends_in_cr_competitor_tvs_victor_adstock_6,0.5260993954806957,0.7238816738687848,0.7238816738687848,0.6403933073852367,0.6403933073852367,33,0.8908506277204609,0.9980897247440921,0.5266263940120924,7.68471968862284,1.2595220323087706,12,23.888095237669898,8.397410569281236,0.4034683594455868,ooh_spends_in_cr_competitor_tvs_victor_adstock_6
ooh_spends_in_cr_competitor_tvs_victor_adstock_6,0.5260993954806957,0.7238816738687848,0.7238816738687848,0.6403933073852367,0.6403933073852367,33,0.8908506277204609,0.9980897247440921,0.5266263940120924,7.68471968862284,1.2595220323087706,12,23.888095237669898,8.397410569281236,0.4034683594455868,ooh_spends_in_cr_competitor_tvs_victor_adstock_6
competition_sales_tvs_victor_adstock_6,0.530772007941511,0.7059762953527223,0.7059762953527223,0.6349123073462092,0.6349123073462092,33,0.6872111616025708,0.8438028452617494,0.5906583303989112,7.61894768815451,153566.7169015009,12,23.297217746639838,690108.3547240441,23076.21316219969,competition_sales_tvs_victor_adstock_6
competition_sales_tvs_star_adstock_6,0.6102343136097734,0.7178630677156992,0.7178630677156992,0.666007010113873,0.666007010113873,33,0.719186470625481,0.8081801573352998,0.6102343136097734,7.992084121366476,610422.4708054995,12,23.689481234618075,2299425.478727879,73433.32345632653,competition_sales_tvs_star_adstock_6
competition_sales_tvs_radeon_adstock_6,0.5,0.6382520085759077,0.768371546059115,0.8231822409580037,0.8231822409580037,17,0.8783449953062185,0.8783449953062185,0.7637912301292736,9.878186891496044,542892.3017240472,12,21.062316283004954,626377.9428758572,29049.0273244645,competition_sales_tvs_radeon_adstock_6
print_spend_in_cr_brand_hero_passion_adstock_7,0.5139514588514111,0.6583717398339335,0.6583717398339335,0.5719462509842175,0.5719462509842175,33,0.6617388279641936,0.9116472399550702,0.5272328743748103,6.86335501181061,9.73092755623947,12,21.726267414519803,67.17755067415949,2.7743416399118193,print_spend_in_cr_brand_hero_passion_adstock_7
print_spend_in_cr_brand_hero_splendor_adstock_7,0.5332336591017792,0.678459454145767,0.678459454145767,0.6944011091599563,0.6944011091599563,33,0.8405129574684604,0.9206202966945304,0.5332336591017792,8.332813309919477,45.368453709387204,12,22.38916198681031,116.09449915105567,4.35843810940176,print_spend_in_cr_brand_hero_splendor_adstock_7
tv_grp_brand_hero_passion_adstock_7,0.5,0.628491794348305,0.7019156768330509,0.6914817541511855,0.6914817541511855,21,0.9082162543618195,0.9172631709541682,0.5318081639455535,8.297781049814226,3669.2591163628113,12,20.740229213494068,6710.225864523427,327.189599559795,tv_grp_brand_hero_passion_adstock_7
tv_grp_brand_hero_splendor_adstock_7,0.5,0.5290938959780713,0.9800492836381771,0.580008213939696,0.9800492836381762,2,0.9878678310359739,0.9878678310359739,0.5,6.9600985672763525,458.2064832909563,2,17.460098567276354,458.2064832909563,57.59726240286874,tv_grp_brand_hero_splendor_adstock_7
tv_spend_in_cr_brand_hero_passion_adstock_7,0.5,0.6117888311294716,0.6756681632034552,0.5901399006495315,0.5901399006495315,21,0.6968289306513973,0.9714209761539317,0.5151952343527996,7.081678807794378,24.448996038256354,12,20.18903142727256,101.27058274037968,5.495730110434637,tv_spend_in_cr_brand_hero_passion_adstock_7
tv_spend_in_cr_brand_hero_splendor_adstock_7,0.5,0.5257758917751832,0.9253022142905234,0.5708837023817539,0.9253022142905234,2,0.995370873528834,0.995370873528834,0.5,6.850604428581047,8.895786203875023,2,17.350604428581047,8.895786203875023,1.2446881323681867,tv_spend_in_cr_brand_hero_splendor_adstock_7
ooh_spends_in_cr_brand_hero_passion_adstock_7,0.5,0.6113410373390519,0.6360834900810635,0.5186267256416378,0.5186267256416378,27,0.5734469498977789,0.9570467043477647,0.5009490569180942,6.223520707699653,0.117687284914938,12,20.174254232188712,2.413195296398146,0.1311764694847067,ooh_spends_in_cr_brand_hero_passion_adstock_7
